groupName,device,isDataAvailable,measuredAt
Koderma TPS Domestic,ISKIE069197,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE068972,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069166,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069029,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069176,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069206,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075493,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074826,False,2024-09-30T18:31:00Z
Mejia TPS Commercial,ISKIE067328,False,2024-09-30T18:31:00Z
Mejia TPS Commercial,ISKIE067329,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074893,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075495,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074751,False,2024-09-30T18:31:00Z
Mejia TPS Commercial,ISKIE067541,False,2024-09-30T18:31:00Z
Mejia TPS Commercial,ISKIE067540,False,2024-09-30T18:31:00Z
Mejia TPS Commercial,ISKIE067539,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074749,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075497,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075179,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075178,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076337,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075461,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075209,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075899,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076196,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076178,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076179,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076182,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076181,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075536,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074750,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074780,False,2024-09-30T18:31:00Z
Mejia TPS Commercial,ISKIE067126,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075633,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075756,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075926,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076002,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076250,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076205,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075019,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075072,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075374,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075868,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075613,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075301,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075203,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075534,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075486,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075163,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075257,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075818,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075871,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075760,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075554,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075058,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075864,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074857,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075147,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074944,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075629,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075514,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075822,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074897,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076277,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075106,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075102,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075867,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075208,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075752,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074829,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075322,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075207,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076272,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075116,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075779,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074767,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076029,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075044,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075046,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075108,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075537,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075159,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076080,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074765,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075160,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075469,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076028,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076001,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075373,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074744,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075863,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075060,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076048,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075238,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067360,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076142,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075759,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075555,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075617,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076138,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074746,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075022,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075146,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075532,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075947,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075206,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075451,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075107,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074855,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076249,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075180,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075749,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074943,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074828,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075470,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076273,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075076,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075103,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075898,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075418,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075754,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075110,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075927,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076079,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067598,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075166,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076106,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075069,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075319,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076117,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075502,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075298,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074813,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075457,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075443,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074845,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075782,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067043,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075632,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075173,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076270,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074763,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075668,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075998,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075634,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074743,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075061,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076206,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075946,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075557,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074853,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075820,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075255,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075614,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076049,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075145,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074856,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075077,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075210,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076105,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075449,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075513,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074854,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075751,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075177,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074933,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076271,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075631,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076336,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074830,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075420,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075753,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075302,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074923,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075901,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075111,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075924,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076082,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067601,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075167,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074896,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075182,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075320,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075070,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075309,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074814,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076291,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075454,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075445,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075478,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075780,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074903,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076276,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075761,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075455,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075481,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075778,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075636,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074745,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075062,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075376,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075556,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075866,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075253,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074907,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075256,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075615,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075020,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074932,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075310,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075531,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076275,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076107,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075452,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075517,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075468,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075865,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075484,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075075,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075750,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075176,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074934,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075943,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076269,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074832,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075630,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075999,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075419,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075755,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075299,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074924,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075902,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075112,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075925,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075165,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076115,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075485,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075318,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075071,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074766,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074817,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076289,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075447,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075869,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075856,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074764,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075446,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076031,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074815,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075623,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074747,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074905,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075637,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074902,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075819,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076078,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074945,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074906,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076051,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075021,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075616,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076104,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075450,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076154,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074900,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075164,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075459,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075175,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074937,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075211,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075074,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075270,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075625,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075498,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075045,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075421,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075312,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075109,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075923,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075535,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076081,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075765,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075321,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076116,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075181,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075068,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075628,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076268,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075515,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075781,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075821,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074930,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075308,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074728,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075758,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076204,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075092,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074816,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075516,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076032,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075872,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075059,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076052,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074798,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074899,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076140,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075553,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076141,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075870,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074904,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075144,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074901,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075448,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076155,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075311,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075529,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075458,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075174,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074935,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075300,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075073,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076113,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074831,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075499,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075047,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075500,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075757,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074946,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075966,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076292,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075767,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075272,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076114,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074947,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075043,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE076288,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075205,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075456,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075444,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075471,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075888,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075375,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075487,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075530,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075271,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067362,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE074929,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067614,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067247,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067617,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067243,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067616,False,2024-09-30T18:31:00Z
Mejia TPS Commercial,ISKIE067423,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067615,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067654,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067467,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067466,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067465,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067464,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067038,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067657,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067463,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067046,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067671,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067297,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE075618,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067080,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067262,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067123,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067493,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067373,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067125,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067668,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067613,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067296,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067293,False,2024-09-30T18:31:00Z
Mejia TPS Domestic,ISKIE067672,False,2024-09-30T18:31:00Z
