registerId,value,unit,measuredAt,device,profile,groupName
1-0:1.8.0*255,2264.495,kWh,,ISKIE077206,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,430.606,kWh,,ISKIE077212,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,26.6,kWh,,ISKIE077146,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,2780.635,kWh,,ISKIE077010,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,595.807,kWh,,ISKIE077194,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,583.368,kWh,,ISKIE077211,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,313.797,kWh,,ISKIE077094,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,545.695,kWh,,ISKIE077219,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,2715.357,kWh,,ISKIE077038,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,425.06,kWh,,ISKIE077259,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,169.929,kWh,,ISKIE077059,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,211.721,kWh,,ISKIE077062,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,112.048,kWh,,ISKIE077061,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,456.633,kWh,,ISKIE077060,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,17651.554,kWh,,ISKIE077064,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,220.098,kWh,,ISKIE076890,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,99.832,kWh,,ISKIE076888,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,27.532,kWh,,ISKIE077031,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,158.196,kWh,,ISKIE077249,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,387.703,kWh,,ISKIE077029,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,722.158,kWh,,ISKIE076891,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,146.101,kWh,,ISKIE077028,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,55.086,kWh,,ISKIE076892,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,1737.277,kWh,,ISKIE077063,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,185.614,kWh,,ISKIE076901,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,905.434,kWh,,ISKIE077260,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,3961.757,kWh,,ISKIE077262,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,1351.364,kWh,,ISKIE076902,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,1589.418,kWh,,ISKIE077041,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,3948.456,kWh,,ISKIE077234,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,634.521,kWh,,ISKIE077067,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,859.741,kWh,,ISKIE077229,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,4887.149,kWh,,ISKIE077258,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,1599.302,kWh,,ISKIE077228,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,1012.406,kWh,,ISKIE077232,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,497.529,kWh,,ISKIE077065,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,4633.508,kWh,,ISKIE077039,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,1785.344,kWh,,ISKIE077042,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,413.853,kWh,,ISKIE077237,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,144.315,kWh,,ISKIE077235,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,285.706,kWh,,ISKIE076900,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,2052.803,kWh,,ISKIE077225,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,724.902,kWh,,ISKIE077227,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,1911.345,kWh,,ISKIE077223,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,2964.318,kWh,,ISKIE077226,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,2150.199,kWh,,ISKIE077224,1-0:98.1.0*255,Panchet Commercial
1-0:1.8.0*255,2452.658,kWh,,ISKIE074481,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3796.892,kWh,,ISKIE074374,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3223.131,kWh,,ISKIE074342,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2266.776,kWh,,ISKIE074321,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1965.206,kWh,,ISKIE074322,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,146.638,kWh,,ISKIE074256,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,274.364,kWh,,ISKIE074158,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,209.914,kWh,,ISKIE074561,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,346.556,kWh,,ISKIE074558,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3690.481,kWh,,ISKIE074401,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2070.298,kWh,,ISKIE074425,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,111.401,kWh,,ISKIE074406,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,354.719,kWh,,ISKIE074403,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,364.8,kWh,,ISKIE074427,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2822.966,kWh,,ISKIE074316,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,829.462,kWh,,ISKIE074563,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,954.967,kWh,,ISKIE074208,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3379.961,kWh,,ISKIE074183,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5432.606,kWh,,ISKIE074170,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1161.489,kWh,,ISKIE074238,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,6474.379,kWh,,ISKIE074312,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,897.357,kWh,,ISKIE067968,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,327.208,kWh,,ISKIE074582,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,201.327,kWh,,ISKIE074614,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,9230.406,kWh,,ISKIE074171,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5362.006,kWh,,ISKIE074485,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,7169.368,kWh,,ISKIE074334,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3268.933,kWh,,ISKIE074621,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,6735.595,kWh,,ISKIE074622,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2647.961,kWh,,ISKIE074575,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1975.451,kWh,,ISKIE074229,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,13028.987,kWh,,ISKIE074410,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,658.091,kWh,,ISKIE074213,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,9748.102,kWh,,ISKIE074215,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,26.311,kWh,,ISKIE074358,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,460.305,kWh,,ISKIE074237,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2580.916,kWh,,ISKIE074559,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,572.187,kWh,,ISKIE074185,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,12462.429,kWh,,ISKIE074186,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,6918.62,kWh,,ISKIE074242,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,790.068,kWh,,ISKIE074487,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,8970.245,kWh,,ISKIE074484,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,8451.016,kWh,,ISKIE074214,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2837.261,kWh,,ISKIE074231,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1301.639,kWh,,ISKIE074319,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,8569.893,kWh,,ISKIE074413,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,55.144,kWh,,ISKIE074162,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,8510.741,kWh,,ISKIE074499,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1216.075,kWh,,ISKIE074454,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3230.299,kWh,,ISKIE074501,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,9100.723,kWh,,ISKIE074570,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3388.65,kWh,,ISKIE074617,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,470.051,kWh,,ISKIE074498,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,10093.522,kWh,,ISKIE074196,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3080.07,kWh,,ISKIE074382,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1128.063,kWh,,ISKIE074562,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1147.44,kWh,,ISKIE074603,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3674.008,kWh,,ISKIE074473,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2234.121,kWh,,ISKIE067911,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1450.944,kWh,,ISKIE074606,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1717.814,kWh,,ISKIE074157,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,437.253,kWh,,ISKIE074348,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4573.444,kWh,,ISKIE074576,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,634.531,kWh,,ISKIE074515,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,578.208,kWh,,ISKIE074619,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2014.293,kWh,,ISKIE074154,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,783.098,kWh,,ISKIE074376,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1935.437,kWh,,ISKIE074516,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3028.766,kWh,,ISKIE074488,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4428.186,kWh,,ISKIE074379,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2660.011,kWh,,ISKIE074571,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2794.154,kWh,,ISKIE074333,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,306.333,kWh,,ISKIE074156,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2827.045,kWh,,ISKIE074568,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,8086.18,kWh,,ISKIE067981,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,977.156,kWh,,ISKIE074618,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3898.976,kWh,,ISKIE074426,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,9441.631,kWh,,ISKIE074489,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5445.632,kWh,,ISKIE074477,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3302.931,kWh,,ISKIE074192,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1201.377,kWh,,ISKIE074474,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4829.747,kWh,,ISKIE074491,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4224.282,kWh,,ISKIE074189,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5045.732,kWh,,ISKIE074239,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1423.806,kWh,,ISKIE074490,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1380.39,kWh,,ISKIE074337,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,11293.34,kWh,,ISKIE074241,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5308.895,kWh,,ISKIE074613,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,196.039,kWh,,ISKIE074193,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1301.224,kWh,,ISKIE074387,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1080.937,kWh,,ISKIE074168,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2790.685,kWh,,ISKIE074339,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,178.0,kWh,,ISKIE074314,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2208.426,kWh,,ISKIE074195,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3761.824,kWh,,ISKIE074249,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,6670.442,kWh,,ISKIE074577,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2433.984,kWh,,ISKIE074360,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3240.024,kWh,,ISKIE074320,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1984.515,kWh,,ISKIE074309,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,8660.912,kWh,,ISKIE067970,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,850.073,kWh,,ISKIE074414,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,226.527,kWh,,ISKIE074217,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1776.163,kWh,,ISKIE074167,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3263.79,kWh,,ISKIE074467,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,317.845,kWh,,ISKIE074234,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,943.502,kWh,,ISKIE074159,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1582.459,kWh,,ISKIE074352,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2526.36,kWh,,ISKIE074166,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4787.887,kWh,,ISKIE074311,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,969.098,kWh,,ISKIE074219,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,235.398,kWh,,ISKIE074160,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4834.547,kWh,,ISKIE074463,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,8357.055,kWh,,ISKIE074579,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2855.567,kWh,,ISKIE074430,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1797.545,kWh,,ISKIE074428,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1068.611,kWh,,ISKIE074211,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4734.05,kWh,,ISKIE074218,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1467.064,kWh,,ISKIE074187,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3422.113,kWh,,ISKIE074380,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2434.823,kWh,,ISKIE074412,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,645.252,kWh,,ISKIE074402,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3290.123,kWh,,ISKIE074411,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,37.072,kWh,,ISKIE074417,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,11048.715,kWh,,ISKIE074381,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2788.538,kWh,,ISKIE074605,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1831.496,kWh,,ISKIE074573,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2322.584,kWh,,ISKIE074408,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,161.8,kWh,,ISKIE074423,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,6775.833,kWh,,ISKIE074478,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2408.34,kWh,,ISKIE074250,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1139.872,kWh,,ISKIE074513,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2274.311,kWh,,ISKIE074336,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2894.704,kWh,,ISKIE074476,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1325.576,kWh,,ISKIE074221,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1844.103,kWh,,ISKIE074155,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,6152.971,kWh,,ISKIE074607,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,762.908,kWh,,ISKIE074375,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,41.826,kWh,,ISKIE074517,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4548.584,kWh,,ISKIE074378,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5370.362,kWh,,ISKIE074483,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,7032.844,kWh,,ISKIE074230,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1310.336,kWh,,ISKIE074153,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1194.616,kWh,,ISKIE067979,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4878.668,kWh,,ISKIE074569,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,7390.516,kWh,,ISKIE074335,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,7974.925,kWh,,ISKIE074604,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2500.473,kWh,,ISKIE074228,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,811.356,kWh,,ISKIE074232,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,16640.014,kWh,,ISKIE074172,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,782.127,kWh,,ISKIE074424,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,6819.873,kWh,,ISKIE074581,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1197.925,kWh,,ISKIE074169,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,8249.948,kWh,,ISKIE074620,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,517.907,kWh,,ISKIE074190,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,685.516,kWh,,ISKIE074404,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3226.225,kWh,,ISKIE074475,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3084.971,kWh,,ISKIE074416,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3760.713,kWh,,ISKIE074188,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3756.644,kWh,,ISKIE074580,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,6085.739,kWh,,ISKIE074191,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1859.407,kWh,,ISKIE074407,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1230.036,kWh,,ISKIE074338,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,604.825,kWh,,ISKIE074386,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1458.612,kWh,,ISKIE074313,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2994.317,kWh,,ISKIE074341,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5573.913,kWh,,ISKIE074222,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,8721.841,kWh,,ISKIE067972,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2034.164,kWh,,ISKIE074197,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5126.013,kWh,,ISKIE074377,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4038.953,kWh,,ISKIE074574,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,14231.628,kWh,,ISKIE074194,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1318.076,kWh,,ISKIE074212,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3437.175,kWh,,ISKIE074373,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2697.112,kWh,,ISKIE074310,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1338.312,kWh,,ISKIE074161,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1988.229,kWh,,ISKIE074429,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1299.687,kWh,,ISKIE074465,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1649.259,kWh,,ISKIE074578,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5528.64,kWh,,ISKIE074432,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2120.208,kWh,,ISKIE074431,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1359.754,kWh,,ISKIE074492,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1276.008,kWh,,ISKIE074209,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1077.195,kWh,,ISKIE074165,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2308.523,kWh,,ISKIE074254,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,280.856,kWh,,ISKIE074270,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,867.03,kWh,,ISKIE074268,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5448.618,kWh,,ISKIE074452,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2721.664,kWh,,ISKIE074257,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2160.572,kWh,,ISKIE074448,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,882.771,kWh,,ISKIE074272,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,4607.772,kWh,,ISKIE074449,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2443.856,kWh,,ISKIE074271,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,560.104,kWh,,ISKIE074255,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2726.663,kWh,,ISKIE074451,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1145.13,kWh,,ISKIE074450,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,333.277,kWh,,ISKIE074400,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1108.568,kWh,,ISKIE074350,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,1317.858,kWh,,ISKIE074269,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,3002.398,kWh,,ISKIE074318,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,768.928,kWh,,ISKIE074399,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,5487.157,kWh,,ISKIE074396,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,2527.306,kWh,,ISKIE074395,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,160.077,kWh,,ISKIE074394,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,10118.994,kWh,,ISKIE074325,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:1.8.0*255,6392.854,kWh,,ISKIE074611,1-0:98.1.0*255,Raghunathpur TPS Domestic
