registerId,value,unit,measuredAt,device,profile,groupName
1-0:9.8.0*255,2157.944,kVAh,,ISKIE068398,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3021.942,kVAh,,ISKIE068210,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,15116.071,kVAh,,ISKIE077434,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,6056.308,kVAh,,ISKIE072773,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1875.016,kVAh,,ISKIE072774,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,11292.704,kVAh,,ISKIE072744,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3817.02,kVAh,,ISKIE071108,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,7847.017,kVAh,,ISKIE071109,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1478.818,kVAh,,ISKIE070952,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,7043.852,kVAh,,ISKIE070935,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4803.291,kVAh,,ISKIE071721,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,7027.736,kVAh,,ISKIE072482,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4894.706,kVAh,,ISKIE071143,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,7831.985,kVAh,,ISKIE071144,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,5167.897,kVAh,,ISKIE071131,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4400.976,kVAh,,ISKIE073589,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3191.038,kVAh,,ISKIE072503,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4971.058,kVAh,,ISKIE075589,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,2775.795,kVAh,,ISKIE067078,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,3704.887,kVAh,,ISKIE076315,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,255.679,kVAh,,ISKIE076313,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,3413.232,kVAh,,ISKIE067231,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,9360.886,kVAh,,ISKIE067720,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,887.619,kVAh,,ISKIE075662,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1204.483,kVAh,,ISKIE067177,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,785.19,kVAh,,ISKIE067709,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,0.0,kVAh,,ISKIE075546,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,3284.654,kVAh,,ISKIE076256,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1306.156,kVAh,,ISKIE076257,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,605.074,kVAh,,ISKIE075660,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,2493.26,kVAh,,ISKIE080859,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,15464.24,kVAh,,ISKIE080872,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,17273.35,kVAh,,ISKIE080853,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,0.0,kVAh,,ISKIE080806,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,10.28,kVAh,,ISKIE080805,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,0.0,kVAh,,ISKIE080864,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,0.0,kVAh,,ISKIE080802,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,0.0,kVAh,,ISKIE080870,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,16.7,kVAh,,ISKIE080873,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,14.46,kVAh,,ISKIE080799,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,0.19,kVAh,,ISKIE080796,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,0.8,kVAh,,ISKIE080817,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,0.0,kVAh,,ISKIE080751,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,14.67,kVAh,,ISKIE080815,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,24.26,kVAh,,ISKIE080798,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,5.12,kVAh,,ISKIE080797,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,0.0,kVAh,,ISKIE080785,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,53292.5,kVAh,,ISKIE080857,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,14461.47,kVAh,,ISKIE080890,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,0.0,kVAh,,ISKIE080789,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,2354.53,kVAh,,ISKIE080816,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,2990.31,kVAh,,ISKIE080804,1-0:98.1.0*255,Koderma TPS Domestic
1-0:9.8.0*255,256.418,kVAh,,ISKIE079093,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1022.598,kVAh,,ISKIE079094,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,746.496,kVAh,,ISKIE079095,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,714.408,kVAh,,ISKIE079096,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,5531.408,kVAh,,ISKIE076202,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,0.013,kVAh,,ISKIE075790,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,3235.081,kVAh,,ISKIE075967,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,16217.488,kVAh,,ISKIE075512,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,8637.277,kVAh,,ISKIE071130,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2021.039,kVAh,,ISKIE071668,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,7037.891,kVAh,,ISKIE071783,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1485.681,kVAh,,ISKIE071786,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3164.617,kVAh,,ISKIE072472,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4047.848,kVAh,,ISKIE072464,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,5736.55,kVAh,,ISKIE071604,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,7175.615,kVAh,,ISKIE071606,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2034.228,kVAh,,ISKIE071268,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4971.342,kVAh,,ISKIE071136,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,6398.738,kVAh,,ISKIE071375,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4972.582,kVAh,,ISKIE072540,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,232.319,kVAh,,ISKIE072770,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2072.79,kVAh,,ISKIE072471,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,6228.465,kVAh,,ISKIE072769,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3017.574,kVAh,,ISKIE068316,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3672.129,kVAh,,ISKIE070892,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,5625.9,kVAh,,ISKIE071299,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1666.173,kVAh,,ISKIE071302,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2478.084,kVAh,,ISKIE071270,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,565.106,kVAh,,ISKIE071301,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1841.46,kVAh,,ISKIE071289,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,5729.717,kVAh,,ISKIE071146,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,11298.15,kVAh,,ISKIE070965,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2604.222,kVAh,,ISKIE072269,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,6307.771,kVAh,,ISKIE071625,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2287.67,kVAh,,ISKIE071559,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1168.515,kVAh,,ISKIE073603,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,5840.949,kVAh,,ISKIE071227,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,5590.333,kVAh,,ISKIE071292,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4581.354,kVAh,,ISKIE071288,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1473.63,kVAh,,ISKIE070888,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4059.862,kVAh,,ISKIE071364,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3478.349,kVAh,,ISKIE071376,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,7322.549,kVAh,,ISKIE071499,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,6410.584,kVAh,,ISKIE071566,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,6210.415,kVAh,,ISKIE071720,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,6797.614,kVAh,,ISKIE071502,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2594.954,kVAh,,ISKIE071300,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,8930.54,kVAh,,ISKIE077590,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2242.566,kVAh,,ISKIE068705,1-0:98.1.0*255,Chandrapura TPS Domestic
1-0:9.8.0*255,49.19,kVAh,,ISKIE068292,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,351.472,kVAh,,ISKIE068407,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,6940.962,kVAh,,ISKIE068290,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,1315.906,kVAh,,ISKIE068411,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,1473.589,kVAh,,ISKIE068262,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,1959.91,kVAh,,ISKIE070896,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,808.128,kVAh,,ISKIE071060,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,18.132,kVAh,,ISKIE070983,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,297.584,kVAh,,ISKIE073885,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,5579.967,kVAh,,ISKIE071808,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,6579.122,kVAh,,ISKIE074094,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4574.936,kVAh,,ISKIE072760,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4375.736,kVAh,,ISKIE074908,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1594.005,kVAh,,ISKIE069869,1-0:98.1.0*255,Durgapur TPS Domestic
1-0:9.8.0*255,476.031,kVAh,,ISKIE068453,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,3521.878,kVAh,,ISKIE068935,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,627.688,kVAh,,ISKIE079362,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,15.851,kVAh,,ISKIE079359,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,138.875,kVAh,,ISKIE079358,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,391.195,kVAh,,ISKIE079505,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,519.088,kVAh,,ISKIE079506,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,121.538,kVAh,,ISKIE079520,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,303.544,kVAh,,ISKIE079519,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,5850.216,kVAh,,ISKIE079522,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,195.969,kVAh,,ISKIE078484,1-0:98.1.0*255,Bokaro TPS Domestic
1-0:9.8.0*255,299.984,kVAh,,ISKIE079608,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,86.104,kVAh,,ISKIE079609,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1414.391,kVAh,,ISKIE079610,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,11271.601,kVAh,,ISKIE075295,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,286.105,kVAh,,ISKIE067151,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,6938.3,kVAh,,ISKIE072459,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3857.564,kVAh,,ISKIE075720,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,6988.886,kVAh,,ISKIE067228,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,2530.141,kVAh,,ISKIE067149,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,5854.845,kVAh,,ISKIE069329,1-0:98.1.0*255,Durgapur TPS Domestic
1-0:9.8.0*255,37.85,kVAh,,ISKIE078492,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,57.161,kVAh,,ISKIE078491,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,811.258,kVAh,,ISKIE078490,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,3431.677,kVAh,,ISKIE070962,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1364.092,kVAh,,ISKIE070961,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3159.107,kVAh,,ISKIE070960,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2039.363,kVAh,,ISKIE070959,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,974.159,kVAh,,ISKIE070958,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3294.945,kVAh,,ISKIE071122,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,965.639,kVAh,,ISKIE071121,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,426.915,kVAh,,ISKIE071120,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2758.453,kVAh,,ISKIE071119,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2955.694,kVAh,,ISKIE071118,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2338.27,kVAh,,ISKIE071379,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1579.558,kVAh,,ISKIE071380,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,246.125,kVAh,,ISKIE071378,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,367.992,kVAh,,ISKIE071177,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1623.655,kVAh,,ISKIE071167,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,537.703,kVAh,,ISKIE071166,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1027.68,kVAh,,ISKIE071165,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3786.94,kVAh,,ISKIE071351,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2366.896,kVAh,,ISKIE072716,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4336.324,kVAh,,ISKIE073861,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2144.853,kVAh,,ISKIE072836,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,483.345,kVAh,,ISKIE079656,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3285.681,kVAh,,ISKIE077845,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,348.249,kVAh,,ISKIE073858,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1778.287,kVAh,,ISKIE072526,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,230.382,kVAh,,ISKIE072715,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1061.033,kVAh,,ISKIE072523,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3896.699,kVAh,,ISKIE073909,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1475.791,kVAh,,ISKIE073503,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3586.435,kVAh,,ISKIE072835,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,4886.945,kVAh,,ISKIE072491,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,442.763,kVAh,,ISKIE072714,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1851.702,kVAh,,ISKIE073475,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,530.584,kVAh,,ISKIE073473,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1174.66,kVAh,,ISKIE073493,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1280.395,kVAh,,ISKIE072823,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,362.166,kVAh,,ISKIE073496,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1286.083,kVAh,,ISKIE073474,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,769.539,kVAh,,ISKIE072524,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,325.206,kVAh,,ISKIE072819,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,600.039,kVAh,,ISKIE072820,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1307.853,kVAh,,ISKIE072821,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,320.505,kVAh,,ISKIE072818,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,89.55,kVAh,,ISKIE072826,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3529.956,kVAh,,ISKIE073911,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2795.602,kVAh,,ISKIE073860,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,2966.341,kVAh,,ISKIE073502,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3184.166,kVAh,,ISKIE073908,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1388.061,kVAh,,ISKIE073506,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,3058.887,kVAh,,ISKIE073878,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1788.201,kVAh,,ISKIE073498,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,1442.687,kVAh,,ISKIE073500,1-0:98.1.0*255,Maithon/GOMDs Domestic
1-0:9.8.0*255,79.891,kVAh,,ISKIE079640,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,652.591,kVAh,,ISKIE079642,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,513.453,kVAh,,ISKIE079596,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,2.444,kVAh,,ISKIE079594,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,214.536,kVAh,,ISKIE079641,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,269.456,kVAh,,ISKIE079639,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,384.034,kVAh,,ISKIE079585,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,124.464,kVAh,,ISKIE079392,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,270.859,kVAh,,ISKIE079330,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,255.362,kVAh,,ISKIE079595,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,3705.519,kVAh,,ISKIE079391,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,10924.41,kVAh,,ISKIE075511,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,98.504,kVAh,,ISKIE067187,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,421.264,kVAh,,ISKIE067185,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,336.721,kVAh,,ISKIE075659,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1239.363,kVAh,,ISKIE067133,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,755.541,kVAh,,ISKIE067621,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1461.624,kVAh,,ISKIE067134,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1486.235,kVAh,,ISKIE067620,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1053.418,kVAh,,ISKIE067618,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1004.795,kVAh,,ISKIE067261,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,863.268,kVAh,,ISKIE067137,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,267.023,kVAh,,ISKIE067448,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,405.557,kVAh,,ISKIE071096,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,0.003,kVAh,,ISKIE071711,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,3542.446,kVAh,,ISKIE070631,1-0:98.1.0*255,Durgapur Steel TPS Domestic
1-0:9.8.0*255,2290.579,kVAh,,ISKIE070648,1-0:98.1.0*255,Durgapur Steel TPS Domestic
1-0:9.8.0*255,3763.016,kVAh,,ISKIE070633,1-0:98.1.0*255,Durgapur Steel TPS Domestic
1-0:9.8.0*255,244.598,kVAh,,ISKIE076323,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1586.976,kVAh,,ISKIE070647,1-0:98.1.0*255,Durgapur Steel TPS Domestic
1-0:9.8.0*255,1239.264,kVAh,,ISKIE076136,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,531.049,kVAh,,ISKIE076137,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,942.609,kVAh,,ISKIE076135,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,2324.12,kVAh,,ISKIE076133,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,70.541,kVAh,,ISKIE067054,1-0:98.1.0*255,Mejia TPS Commercial
1-0:9.8.0*255,1930.876,kVAh,,ISKIE076342,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,1245.699,kVAh,,ISKIE076339,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,524.802,kVAh,,ISKIE067924,1-0:98.1.0*255,Raghunathpur TPS Domestic
1-0:9.8.0*255,206.193,kVAh,,ISKIE079555,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,651.788,kVAh,,ISKIE072681,1-0:98.1.0*255,Maithon/GOMDs Commercial
1-0:9.8.0*255,97.873,kVAh,,ISKIE079539,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,1183.409,kVAh,,ISKIE067626,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,2663.565,kVAh,,ISKIE077399,1-0:98.1.0*255,Panchet Domestic
1-0:9.8.0*255,2372.374,kVAh,,ISKIE077401,1-0:98.1.0*255,Panchet Domestic
1-0:9.8.0*255,231.993,kVAh,,ISKIE079542,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,299.984,kVAh,,ISKIE078528,1-0:98.1.0*255,Bokaro TPS Commercial
1-0:9.8.0*255,5706.504,kVAh,,ISKIE075039,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,957.298,kVAh,,ISKIE067056,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,30.78,kVAh,,ISKIE074916,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,34.103,kVAh,,ISKIE067055,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,793.334,kVAh,,ISKIE074915,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,239.293,kVAh,,ISKIE074917,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,30.743,kVAh,,ISKIE074913,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,392.536,kVAh,,ISKIE078661,1-0:98.1.0*255,Chandrapura TPS Commercial
1-0:9.8.0*255,7242.244,kVAh,,ISKIE075748,1-0:98.1.0*255,Mejia TPS Domestic
1-0:9.8.0*255,988.075,kVAh,,ISKIE074914,1-0:98.1.0*255,Mejia TPS Domestic
